period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
2016,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WA,Washington,0.010092,million metric tons of CO2
2016,EC,Electric Power carbon dioxide emissions,CO,Coal,WA,Washington,4.913474,million metric tons of CO2
2016,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OH,Ohio,81.358421,million metric tons of CO2
2016,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OH,Ohio,11.906046,million metric tons of CO2
2016,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OH,Ohio,1.43489,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,OH,Ohio,70.191417,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WY,Wyoming,43.847612,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,0.067909,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WY,Wyoming,0.031916,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,WY,Wyoming,43.747787,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,US,United States,1901.031393,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,US,United States,525.892488,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,US,United States,23.664994,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,US,United States,1351.473911,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NC,North Carolina,52.109592,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,14.748427,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NC,North Carolina,0.337911,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,NC,North Carolina,37.023255,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MS,Mississippi,24.680576,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,18.066282,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MS,Mississippi,0.012458,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,MS,Mississippi,6.601836,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,39.853452,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,14.111322,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,0.007254,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,OK,Oklahoma,25.734876,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,41.965757,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,5.449581,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,0.135034,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,WI,Wisconsin,36.381142,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MO,Missouri,66.574688,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MO,Missouri,2.107318,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MO,Missouri,0.06752,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,MO,Missouri,64.39985,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WV,West Virginia,66.800147,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,0.746921,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WV,West Virginia,0.105367,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,WV,West Virginia,65.947859,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ND,North Dakota,30.110905,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,0.343257,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ND,North Dakota,0.020856,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,ND,North Dakota,29.746793,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,HI,Hawaii,6.426455,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.0,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,HI,Hawaii,5.040836,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,HI,Hawaii,1.385619,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,0.0,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,0.0,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,0.0,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,DC,District of Columbia,0.0,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ID,Idaho,1.485502,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ID,Idaho,1.485488,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ID,Idaho,1.4e-05,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,ID,Idaho,0.0,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,FL,Florida,107.960923,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,FL,Florida,62.65549,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,FL,Florida,2.142164,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,FL,Florida,43.163269,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IL,Illinois,77.314508,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IL,Illinois,4.474849,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IL,Illinois,0.04563,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,IL,Illinois,72.794029,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CT,Connecticut,7.422821,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CT,Connecticut,6.517532,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CT,Connecticut,0.28052,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,CT,Connecticut,0.62477,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IN,Indiana,88.259072,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IN,Indiana,7.039977,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IN,Indiana,1.241378,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,IN,Indiana,79.977717,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,11.308658,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,8.530265,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,0.583443,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,MA,Massachusetts,2.19495,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KY,Kentucky,77.563395,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,2.804193,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KY,Kentucky,1.18045,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,KY,Kentucky,73.578752,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MD,Maryland,16.832364,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MD,Maryland,2.204583,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MD,Maryland,0.198292,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,MD,Maryland,14.429488,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MN,Minnesota,27.254899,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MN,Minnesota,2.956019,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MN,Minnesota,0.024863,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,MN,Minnesota,24.274017,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ME,Maine,1.576999,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ME,Maine,0.973437,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ME,Maine,0.42712,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,ME,Maine,0.176441,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KS,Kansas,26.726012,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KS,Kansas,0.80739,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KS,Kansas,0.047038,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,KS,Kansas,25.871583,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MI,Michigan,63.038493,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MI,Michigan,9.033855,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MI,Michigan,0.953215,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,MI,Michigan,53.051423,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,LA,Louisiana,39.346197,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,LA,Louisiana,18.640811,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,LA,Louisiana,4.407464,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,LA,Louisiana,16.297922,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,SD,South Dakota,1.913955,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,SD,South Dakota,0.342467,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,SD,South Dakota,0.016411,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,SD,South Dakota,1.555077,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,88.556278,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,24.137875,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,0.445412,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,PA,Pennsylvania,63.972991,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,TN,Tennessee,33.897536,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,TN,Tennessee,3.713421,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,TN,Tennessee,0.113103,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,TN,Tennessee,30.071012,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,RI,Rhode Island,2.780651,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,RI,Rhode Island,2.719573,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,RI,Rhode Island,0.061078,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,RI,Rhode Island,0.0,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,TX,Texas,214.913534,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,TX,Texas,88.662242,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,TX,Texas,0.088301,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,TX,Texas,126.162991,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,SC,South Carolina,29.536927,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,7.414664,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,SC,South Carolina,0.146427,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,SC,South Carolina,21.975837,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NY,New York,29.085743,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NY,New York,25.713042,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NY,New York,1.273834,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,NY,New York,2.098866,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,UT,Utah,33.212163,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,UT,Utah,3.094014,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,UT,Utah,0.01434,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,UT,Utah,30.103809,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.003045,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.001052,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.001994,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,17.849513,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,15.597044,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,0.061072,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,NJ,New Jersey,2.191397,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OR,Oregon,8.574686,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OR,Oregon,6.26161,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OR,Oregon,0.004494,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,OR,Oregon,2.308582,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NV,Nevada,14.434899,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NV,Nevada,11.571564,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.013265,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,NV,Nevada,2.85007,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CA,California,44.14225,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CA,California,44.113465,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CA,California,0.028785,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,CA,California,0.0,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,GA,Georgia,56.044145,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,GA,Georgia,19.376294,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,GA,Georgia,0.105565,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,GA,Georgia,36.562286,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DE,Delaware,3.253954,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DE,Delaware,2.516444,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DE,Delaware,0.054125,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,DE,Delaware,0.683385,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CO,Colorado,36.938215,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CO,Colorado,5.198648,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CO,Colorado,0.006371,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,CO,Colorado,31.733196,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AZ,Arizona,50.043833,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AZ,Arizona,13.643097,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AZ,Arizona,0.039425,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,AZ,Arizona,36.36131,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IA,Iowa,28.752857,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IA,Iowa,0.818061,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IA,Iowa,0.040311,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,IA,Iowa,27.894485,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AR,Arkansas,27.267957,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AR,Arkansas,5.984074,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AR,Arkansas,0.042094,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,AR,Arkansas,21.241789,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AL,Alabama,62.362351,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AL,Alabama,21.698865,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AL,Alabama,0.053656,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,AL,Alabama,40.60983,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NH,New Hampshire,3.502236,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NH,New Hampshire,2.325668,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NH,New Hampshire,0.126153,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,NH,New Hampshire,1.050414,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NE,Nebraska,23.679017,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NE,Nebraska,0.238893,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NE,Nebraska,0.006785,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,NE,Nebraska,23.43334,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NM,New Mexico,24.809969,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NM,New Mexico,4.298617,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NM,New Mexico,0.053882,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,NM,New Mexico,20.457471,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,VA,Virginia,31.986229,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,VA,Virginia,13.586334,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,VA,Virginia,0.853128,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,VA,Virginia,17.546767,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AK,Alaska,2.95481,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AK,Alaska,1.599449,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AK,Alaska,0.303023,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,AK,Alaska,1.052337,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MT,Montana,17.786396,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MT,Montana,0.354807,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MT,Montana,0.856432,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,MT,Montana,16.575157,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WA,Washington,10.872174,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WA,Washington,5.476443,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WA,Washington,0.009015,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,CO,Coal,WA,Washington,5.386716,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OH,Ohio,83.417045,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OH,Ohio,11.669855,million metric tons of CO2
2015,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OH,Ohio,1.555773,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,OH,Ohio,87.556478,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WY,Wyoming,43.702035,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,0.044196,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WY,Wyoming,0.028676,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,WY,Wyoming,43.629164,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,US,United States,2037.785703,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,US,United States,444.018739,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,US,United States,25.294832,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,US,United States,1568.472131,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NC,North Carolina,57.464128,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,11.079058,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NC,North Carolina,0.375679,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,NC,North Carolina,46.00939,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MS,Mississippi,23.783,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,12.883344,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MS,Mississippi,0.012962,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,MS,Mississippi,10.886694,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,42.271582,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,11.444174,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,0.009366,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,OK,Oklahoma,30.818042,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,40.119735,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,3.263173,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,0.183804,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,WI,Wisconsin,36.672758,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MO,Missouri,74.013941,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MO,Missouri,1.910837,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MO,Missouri,0.082606,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,MO,Missouri,72.020499,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WV,West Virginia,74.173014,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,0.370041,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WV,West Virginia,0.121169,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,WV,West Virginia,73.681804,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ND,North Dakota,29.205358,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,0.101362,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ND,North Dakota,0.022243,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,ND,North Dakota,29.081752,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,HI,Hawaii,6.532982,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.0,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,HI,Hawaii,5.017386,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,CO,Coal,HI,Hawaii,1.515596,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,0.0,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,0.0,million metric tons of CO2
2014,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,0.0,million metric tons of CO2
